,Adj Close
0,24.079335999999998
1,23.921116
2,23.891448999999998
3,23.86178
4,23.733227
5,23.762894
6,23.69367
7,23.69367
8,23.683783
9,23.673895
10,23.673895
11,23.664005
12,23.584894
13,23.584894
14,23.624449
15,23.594784
16,23.644226
17,23.584894
18,23.673895
19,23.782671
20,23.70356
21,23.644226
22,23.654116000000002
23,23.713449
24,23.584894
25,23.53545
26,23.545338
27,23.644226
28,23.555227
29,23.53545
30,23.604673000000002
31,23.733227
32,23.733227
33,23.772783
34,23.802448000000002
35,23.753004
36,23.753004
37,23.782671
38,23.743116
39,23.772783
40,23.87167
41,23.842005
42,23.931004
43,23.940891
44,23.970558
45,23.970558
46,23.950781
47,23.911226
48,24.079335999999998
49,24.079335999999998
50,24.000227
51,24.168337
52,24.267225
53,24.336447
54,24.267225
55,24.267225
56,24.178226000000002
57,24.178226000000002
58,24.178226000000002
59,24.296889999999998
60,24.296889999999998
61,24.455112
62,24.435333
63,24.445223000000002
64,24.316669
65,24.336447
66,24.316669
67,24.376001000000002
68,24.395779
69,24.425447
70,24.534224
71,24.494669000000002
72,24.554001
73,24.465
74,24.633112
75,24.554001
76,24.494669000000002
77,24.544110999999997
78,24.395779
79,24.445223000000002
80,24.524334
81,24.524334
82,24.524334
83,24.395779
84,24.316669
85,24.207891
86,24.207891
87,24.207891
88,24.158447
89,24.227669
90,24.227669
91,24.198002
92,24.158447
93,24.425447
94,24.188112
95,23.990337
96,24.000227
97,24.049669
98,24.049669
99,24.168337
100,24.168337
101,24.296889999999998
102,24.188112
103,24.247448000000002
104,24.237558
105,24.267225
106,24.267225
107,24.415557999999997
108,24.484779
109,24.573778
110,24.47489
111,24.336447
112,24.237558
113,24.207891
114,24.257336
115,24.227669
116,24.267225
117,24.395779
118,24.326557
119,24.435333
120,24.514446
121,24.514446
122,24.049669
123,24.237558
124,24.336447
125,24.455112
126,24.504557000000002
127,24.385891
128,24.425447
129,24.425447
130,24.484779
131,24.484779
132,24.484779
133,24.623222
134,24.643
135,24.455112
136,24.712223
137,24.554001
138,24.583668
139,24.593557
140,24.672667999999998
141,24.544110999999997
142,24.652889000000002
143,24.682554
144,24.702333
145,24.662779
146,24.662779
147,24.573778
148,24.573778
149,24.643
150,24.692444000000002
151,24.692444000000002
152,24.771555
