,Adj Close
0,20.272251
1,20.353174
2,20.328899
3,20.353174
4,20.359652
5,20.349939000000003
6,20.33699
7,20.345085
8,20.369362
9,20.369362
10,20.297335
11,20.320805
12,20.377454999999998
13,20.369362
14,20.358034
15,20.332943
16,20.373407
17,20.302195
18,20.316757
19,20.539309
20,20.587864
21,20.328899
22,20.391214
23,20.377454999999998
24,20.158951000000002
25,19.908077
26,19.989006
27,19.908077
28,19.767265
29,20.03756
30,20.328899
31,20.579771
32,20.563585
33,20.532024
34,20.709257
35,20.676884
36,20.624283
37,20.710066
38,20.803131
39,20.773998000000002
40,20.863020000000002
41,20.863020000000002
42,20.879202
43,20.89539
44,20.907528
45,20.893767999999998
46,20.887293
47,20.879202
48,20.854923
49,20.840359
50,20.838739
51,20.863020000000002
52,20.854923
53,20.824173000000002
54,20.846829999999997
55,20.838739
56,20.822554
57,20.854923
58,20.846829999999997
59,20.846829999999997
60,20.854923
61,20.838739
62,20.846829999999997
63,20.871113
64,20.879202
65,20.871113
66,20.854923
67,20.879202
68,20.887293
69,20.891344
70,20.879202
71,20.879202
72,20.879202
73,20.838739
74,20.822554
75,20.838739
76,20.838739
77,20.879202
78,20.871113
79,20.863020000000002
80,20.887293
81,20.863020000000002
82,20.871113
83,20.884869000000002
84,20.911572
85,20.887293
86,20.900242000000002
87,20.911572
88,20.880820999999997
89,20.903481
90,20.911572
91,20.935854
92,20.964178
93,20.984409
94,20.992504
95,21.004641
96,21.000595
97,21.000595
98,21.02487
99,21.020826
100,21.04915
101,21.06048
102,21.04915
103,21.073427
104,21.073427
105,21.065334
106,21.04915
107,21.041056
108,21.02487
109,21.016779
110,21.02487
111,21.04915
112,21.121984
113,21.107418
114,21.097707999999997
115,21.089610999999998
116,21.081518
117,21.089610999999998
118,21.089610999999998
119,21.089610999999998
120,21.105798999999998
121,21.202913
122,21.074238
123,21.251469
124,21.324301000000002
125,21.340487
126,21.348579
127,21.364765
128,21.348579
129,21.356672
130,21.275747
131,21.267653
132,21.243378
133,21.22719
134,21.186728
135,21.201292000000002
136,21.19482
137,21.19482
138,21.178632999999998
139,21.186728
140,21.166494
141,21.186728
142,21.171349
143,21.186728
144,21.170542
145,21.168922
146,21.178632999999998
147,21.169731
148,21.165684
149,21.153543
150,21.100932999999998
151,21.117119
152,21.084743
153,21.109026
154,21.084743
155,21.109026
156,21.067745000000002
157,21.090410000000002
158,21.100932999999998
159,21.092838
160,21.083933
161,21.066938
162,21.069366
163,21.083126
164,21.084743
165,21.084743
166,21.084743
167,21.100932999999998
168,21.109026
169,21.109026
170,21.104979999999998
171,21.109026
172,21.117119
173,21.109026
174,21.173779
175,21.181870999999997
176,21.149496
177,21.133308
178,21.152735
179,21.173779
180,21.157589
181,21.165684
182,21.270905
183,21.262812
184,21.262001
185,21.206156
186,21.246624
187,21.287092
188,21.274952
189,21.287092
190,21.287092
191,21.270905
192,21.303283999999998
193,21.303283999999998
194,21.303283999999998
195,21.278999
196,21.287092
197,21.287092
198,21.287092
199,21.295189
200,21.278999
201,21.319469
202,21.335657
203,21.311375
204,21.327564000000002
205,21.304899
206,21.319469
207,21.319469
208,21.319469
209,21.283047
210,21.278999
211,21.157589
212,21.076651000000002
213,20.971429999999998
214,21.003805
215,21.287092
216,21.384220000000003
217,21.532343
218,21.602757999999998
219,21.542051
220,21.554192
221,21.594664
222,21.602757999999998
223,21.631086
224,21.627039
225,21.643225
226,21.675604
227,21.655367000000002
228,21.679648999999998
229,21.707979
230,21.675604
231,21.667509
232,21.643225
233,21.643225
234,21.724167
235,21.748449
236,21.837481
237,21.85367
238,21.894138
239,21.902233
240,21.999360999999997
241,21.869856
242,21.89171
243,21.861765
244,21.886045000000003
245,21.896877
246,21.888545999999998
247,21.884377999999998
248,21.896877
249,21.90521
250,21.91354
251,21.896877
252,21.455273000000002
253,21.921875
254,21.963535
255,21.946870999999998
256,22.00103
257,21.996862
258,21.979366
259,21.988531
260,21.963535
261,21.988531
262,21.971865
263,21.988531
264,21.940205
265,21.946039000000003
266,21.908542999999998
267,21.955204000000002
268,22.041859
269,22.033524
270,22.031857000000002
271,21.930208
272,21.91354
273,21.971865
274,21.967699
275,22.07185
276,22.02186
277,22.013527
278,22.06352
279,22.066021
280,22.07185
281,22.096849
282,22.121845
283,22.155176
284,22.196835
285,22.174339
286,22.234331
287,22.213499
288,22.221829999999997
289,22.212666
290,22.260157
291,22.221829999999997
292,22.417637
293,22.328482
294,22.313485999999997
295,22.288488
296,22.230164000000002
297,22.205164
298,22.188501000000002
299,22.296822
300,22.288488
301,22.218498
302,22.383476
303,22.413470999999998
304,22.413470999999998
305,22.38014
306,22.188501000000002
307,22.221829999999997
308,22.173504
309,22.205164
310,22.146010999999998
311,22.321817000000003
312,22.346813
313,22.388475
314,22.388475
315,22.330149
316,22.346813
317,22.296822
318,22.338482
319,22.338482
320,22.346813
321,22.262659
322,22.263493
323,22.146841000000002
324,22.280153
325,22.280153
326,22.255159
327,22.338482
328,22.305153
329,22.412638
330,22.438467000000003
331,22.463465
332,22.396805
333,22.413470999999998
334,22.426804
335,22.427635000000002
336,22.388475
337,22.412638
338,22.471795999999998
339,22.455132
340,22.448463
341,22.471795999999998
342,22.415138
343,22.450966
344,22.48929
345,22.463465
346,22.297653
347,22.390141
348,22.471795999999998
349,22.539288
350,22.480125
351,22.571781
352,22.596779
353,22.546785
354,22.54262
355,22.517622
356,22.600109
357,22.680098
358,22.663437
359,22.64677
360,22.700932
361,22.64677
362,22.657602
363,22.639273
364,22.713427
365,22.738426
366,22.755089
367,22.738426
368,22.780085
369,22.75009
370,22.76342
371,22.788416
372,22.746754
373,22.755089
374,22.72176
375,22.815912
376,22.730093
377,22.759256
378,22.775919000000002
379,22.805082000000002
380,22.738426
381,22.830078
382,22.838410999999997
