,Adj Close
0,22.760881
1,22.721842000000002
2,22.516873999999998
3,22.62619
4,22.59691
5,22.624237
6,22.546156
7,22.516873999999998
8,22.507116
9,22.507116
10,22.448555
11,22.487595000000002
12,22.526636
13,22.507116
14,22.604717
15,22.580318
16,22.56568
17,22.533468
18,22.633999
19,22.580318
20,22.471979
21,22.458313
22,22.478811
23,22.429033
24,22.425129000000002
25,22.364616
26,22.380232
27,22.243589
28,22.155746
29,21.989824
30,22.126467
31,22.136226999999998
32,22.145988
33,22.349001
34,22.302151000000002
35,22.204548000000003
36,22.204548000000003
37,22.155746
38,22.126467
39,22.155746
40,22.104996
41,22.067905
42,22.067905
43,22.087425
44,22.163555
45,22.116707
46,22.145988
47,22.175266
48,22.253349
49,22.341192000000003
50,22.263109
51,22.280676
52,22.292391000000002
53,22.253349
54,22.302151000000002
55,22.412441
56,22.404633
57,22.448555
58,22.516873999999998
59,22.311913
60,22.546156
61,22.526636
62,22.43001
63,22.594957
64,22.380232
65,22.419273
66,22.507116
67,22.468075
68,22.477837
69,22.487595000000002
70,22.585197
71,22.604717
72,22.67304
73,22.643760999999998
74,22.614479
75,22.570557
76,22.536398000000002
77,22.704271
78,22.555918
79,22.56568
80,22.594957
81,22.731604
82,22.848724
83,22.74136
84,22.936564999999998
85,22.829203
86,22.809685
87,22.868246
88,22.842869
89,22.69256
90,22.770641
91,22.708178
92,22.702322
93,22.702322
94,22.809685
95,22.887766
96,22.721842000000002
97,22.809685
98,22.790163
99,22.809685
100,22.829203
101,22.829203
102,22.826275
103,22.883860000000002
104,22.858484
105,22.848724
106,22.878004
107,22.878004
108,22.915094
109,22.975609
110,22.907284
111,22.976582999999998
112,22.996105
113,22.985367
114,22.985367
115,22.956087
116,23.034167999999998
117,22.954134
118,23.004889000000002
119,23.004889000000002
120,23.23035
121,23.063448
122,22.904356
123,22.819443
124,23.161051
125,23.014648
126,23.063448
127,23.121035
128,23.278175
129,23.09273
130,23.138603
131,23.122010999999997
132,23.048809
133,23.170813
134,23.180573000000003
135,23.278175
136,23.326975
137,23.346497
138,23.297697
139,23.336735
140,23.268415
141,23.453859
142,23.424578
143,23.414818
144,23.278175
145,23.278175
146,23.326975
147,23.424578
148,23.42165
149,23.42165
150,23.326975
151,23.307454999999997
152,23.346497
153,23.473379
154,23.381634
155,23.375778
156,23.453859
157,23.437267000000002
158,23.600264000000003
159,23.438242000000002
160,23.558292
