,Adj Close
0,27.928046999999996
1,27.839729
2,27.810289
3,27.820104999999998
4,27.682717999999998
5,27.643466999999998
6,27.574776
7,27.65328
8,27.535521999999997
9,27.574776
10,27.417766999999998
11,27.3687
12,27.3687
13,27.358887
14,27.447205
15,27.39814
16,27.466831
17,27.388327
18,27.437390999999998
19,27.535521999999997
20,27.564962
21,27.496271000000004
22,27.525710999999998
23,27.594402000000002
24,27.388327
25,27.280382
26,27.309821999999997
27,27.309821999999997
28,27.241131
29,27.280382
30,27.300009000000003
31,27.437390999999998
32,27.466831
33,27.506084
34,27.584589
35,27.545336
36,27.633653999999996
37,27.702345
38,27.712158000000002
39,27.633653999999996
40,27.751410999999997
41,27.771036
42,27.839729
43,27.869166999999997
44,27.869166999999997
45,27.888794
46,27.888794
47,27.888794
48,27.996738
49,27.986925
50,28.026178
51,28.075243
52,28.143936
53,28.173371999999997
54,28.114496000000003
55,28.124309999999998
56,28.075243
57,28.016365000000004
58,28.06543
59,28.192999
60,28.251879
61,28.281316999999998
62,28.310757000000002
63,28.330384999999996
64,28.26169
65,28.320572
66,28.29113
67,28.330384999999996
68,28.26169
69,28.320572
70,28.418701000000002
71,28.408888
72,28.408888
73,28.477579
74,28.575709999999997
75,28.526646000000003
76,28.536459000000004
77,28.575709999999997
78,28.477579
79,28.487392
80,28.565896999999996
81,28.516832
82,28.516832
83,28.565896999999996
84,28.487392
85,28.418701000000002
86,28.389260999999998
87,28.369635
88,28.369635
89,28.487392
90,28.418701000000002
91,28.389260999999998
92,28.369635
93,28.379447999999996
94,28.350009999999997
95,28.271503000000003
96,28.26169
97,28.330384999999996
98,28.29113
99,28.359821000000004
100,28.428514
101,28.448140999999996
102,28.428514
103,28.418701000000002
104,28.438328000000002
105,28.467765999999997
106,28.546272
107,28.536459000000004
108,28.565896999999996
109,28.585521999999997
110,28.614964
111,28.536459000000004
112,28.536459000000004
113,28.428514
114,28.497206
115,28.565896999999996
116,28.457952000000002
117,28.497206
118,28.497206
119,28.507016999999998
120,28.585521999999997
121,28.350009999999997
122,28.330384999999996
123,28.408888
124,28.497206
125,28.614964
126,28.664028000000002
127,28.644403000000004
128,28.664028000000002
129,28.654217
130,28.713095000000003
131,28.771971
132,28.742534999999997
133,28.762159000000004
134,28.752346000000003
135,28.457952000000002
136,28.664028000000002
137,28.683653000000003
138,28.722908
139,28.693465999999997
140,28.722908
141,28.683653000000003
142,28.703279
143,28.781784000000002
144,28.771971
145,28.840664
146,28.771971
147,28.693465999999997
148,28.634590000000003
149,28.703279
150,28.634590000000003
151,28.654217
152,28.732721
153,28.781784000000002
