,Adj Close
0,19.482616
1,19.482616
2,18.919242999999998
3,18.919242999999998
4,18.919242999999998
5,19.474210999999997
6,19.423758
7,19.423758
8,18.162476
9,18.162476
10,18.162476
11,18.162476
12,18.162476
13,18.162476
14,18.162476
15,18.162476
16,18.162476
17,18.162476
18,18.162476
19,18.162476
20,18.162476
21,18.162476
22,18.162476
23,18.162476
24,19.339674
25,19.339674
26,19.339674
27,18.41473
28,18.069982999999997
29,18.069982999999997
30,18.069982999999997
31,18.069982999999997
32,18.069982999999997
33,18.069982999999997
34,18.069982999999997
35,18.069982999999997
36,18.069982999999997
37,18.069982999999997
38,18.069982999999997
39,19.844185
40,19.844185
41,19.844185
42,19.844185
43,19.844185
44,20.348701000000002
45,20.348701000000002
46,20.348701000000002
47,20.348701000000002
48,20.348701000000002
49,20.348701000000002
50,20.348701000000002
51,20.348701000000002
52,20.348701000000002
53,20.348701000000002
54,20.348701000000002
55,20.348701000000002
56,20.348701000000002
57,20.348701000000002
58,20.348701000000002
59,20.197344
60,20.197344
61,20.498373
62,20.180525
63,20.180525
64,20.180525
65,20.180525
66,20.180525
67,20.180525
68,20.180525
69,20.596756
70,20.596756
71,20.596756
72,20.63459
73,20.63459
74,20.63459
75,20.63459
76,20.63459
77,20.63459
78,20.63459
79,20.63459
80,20.63459
81,20.63459
82,21.097061
83,21.097061
84,20.609365
85,20.836397
86,20.836397
87,20.836397
88,20.836397
89,20.996159
90,20.996159
91,20.870031
92,20.827988
93,20.827988
94,20.996159
95,20.962526
96,20.962526
97,20.920481
98,20.836397
99,20.937298000000002
100,20.937298000000002
101,20.937298000000002
102,20.937298000000002
103,21.046608
104,21.16433
105,21.197962
106,21.273638000000002
107,21.450222
108,21.441810999999998
109,21.441810999999998
110,21.441810999999998
111,21.357723
112,21.2316
113,21.088652
114,21.297552
115,21.297552
116,21.323027
117,21.356995
118,21.520037
119,21.520037
120,21.520037
121,21.520037
122,21.025812
123,21.025812
124,21.025812
125,21.644016
126,21.624487
127,21.624487
128,21.624487
129,21.43342
130,21.43342
131,21.43342
132,21.832537
133,21.936138
134,22.078802
135,22.121264
136,22.121264
137,22.121264
138,22.078802
139,22.078802
140,22.078802
141,22.078802
142,22.078802
143,22.078802
144,22.180702
145,22.180702
146,22.180702
147,22.180702
148,22.180702
149,22.180702
150,22.180702
151,22.180702
152,22.180702
153,22.180702
154,22.180702
155,22.180702
156,22.180702
157,22.146734
158,22.172213
159,22.172213
160,22.036345
161,22.078802
162,22.197685
163,22.097483
164,22.150982
165,22.07795
166,22.07795
167,22.142492
168,21.961613
169,22.078802
170,22.105127
171,22.235903
172,22.235903
173,22.343746
174,22.343746
175,22.095785
176,22.095785
177,21.891981
178,21.843185000000002
179,21.843185000000002
180,21.843185000000002
181,21.998135
182,21.988718
183,22.078609
184,22.078609
185,22.078609
186,22.099154000000002
187,22.099154000000002
188,22.099154000000002
189,22.099154000000002
190,22.515214999999998
191,22.515214999999998
192,21.921087
193,21.921087
194,21.901394
195,21.901394
196,21.901394
197,21.901394
198,21.954477
199,21.954477
200,21.954477
201,21.954477
202,22.074327
203,22.074327
204,22.074327
205,22.074327
206,22.198462
207,22.198462
208,21.924509
209,21.924509
210,21.924509
211,21.941631
212,21.941631
213,21.941631
214,21.941631
215,21.63344
216,21.882565
217,21.847462
218,21.838901999999997
219,21.915948999999998
220,22.138535
221,22.138535
222,22.138535
223,22.138535
224,22.195038
225,22.195038
226,22.335434
227,22.250683
228,22.250683
229,22.250683
230,22.250683
231,22.164217
232,22.215582
233,22.279789
234,22.172781
235,22.172781
236,22.378239
237,22.378239
238,22.599968
239,22.555452
240,22.555452
241,22.472412
242,22.472412
243,22.577704999999998
244,22.515214999999998
245,22.592261999999998
246,22.694992000000003
247,22.694992000000003
248,22.78525
249,22.820646
250,22.820646
251,22.820646
252,22.820646
253,22.820646
254,22.820646
255,22.749855
256,22.877274
257,22.877274
258,22.877274
259,22.877274
260,22.877274
261,22.641901
262,22.564034
263,22.564034
264,22.564034
265,22.564034
266,22.743662
267,22.743662
268,22.881701
269,22.881701
270,22.881701
271,22.599429999999998
272,22.599429999999998
273,22.599429999999998
274,22.599429999999998
275,22.829493
276,22.829493
277,22.829493
278,22.829493
279,22.829493
280,22.829493
281,22.771091000000002
282,22.771091000000002
