,Adj Close
0,20.599525
1,20.669252
2,20.858515
3,21.177269
4,21.545828
5,21.635476999999998
6,22.00404
7,21.944273000000003
8,22.133532000000002
9,21.984116
10,22.223183
11,22.392521
12,22.302872
13,22.402480999999998
14,22.29291
15,22.48217
16,22.452288
17,22.442327
18,22.581781
19,22.551897
20,22.571821
21,23.129641
22,22.970264
23,22.541937
24,22.870653
25,23.368706
26,23.348785
27,23.39859
28,23.567928
29,23.199369
30,22.711275
31,22.372598999999997
32,22.581781
33,22.741159
34,22.462248000000002
35,22.761082000000002
36,22.781004
37,22.860692999999998
38,22.571821
39,22.512054
40,22.282949
41,22.043882
42,21.814777
43,21.675323000000002
44,21.575712
45,22.163416
46,22.153456
47,22.1933
48,21.705208
49,21.725128
50,22.113611
51,21.974155
52,21.864584
53,21.774935
54,21.695246
55,21.625517000000002
56,22.00404
57,22.083727
58,22.223183
59,22.123571
60,22.093689
61,22.014
62,22.103651
63,22.213221
64,22.272989000000003
65,22.093689
66,22.302872
67,22.362638
68,22.213221
69,22.083727
70,21.625517000000002
71,21.585672
72,21.655401
73,21.645439
74,21.55579
75,21.306763
76,21.08762
77,21.017891
78,21.306763
79,21.077658
80,21.007931
81,21.256957999999997
82,21.326685
83,21.366529
84,21.705208
85,22.014
86,22.103651
87,22.063805
88,22.263026999999997
89,22.153456
90,22.103651
91,22.412443
92,22.432365
93,22.362638
94,22.113611
95,21.874544
96,21.944273000000003
97,21.804817
98,21.804817
99,21.615557
100,21.386452
101,21.505985
102,21.446218
103,21.356569
104,21.396411999999998
105,21.336647
106,21.55579
107,21.217112
108,21.177269
109,21.246996
110,21.515945000000002
111,21.884504
112,21.984116
113,22.143494
114,22.063805
115,22.233143
116,22.133532000000002
117,21.934310999999997
118,22.00404
119,22.103651
120,21.824739
121,22.761082000000002
122,23.498201
123,23.298979
124,23.089798000000002
125,23.159525
126,23.030031
127,23.617732999999998
128,23.637657
129,23.378667999999998
130,23.139603
131,22.940382
132,22.442327
133,22.571821
134,22.402480999999998
135,22.402480999999998
136,22.143494
137,22.362638
138,22.213221
139,22.263026999999997
140,22.272989000000003
141,22.223183
142,21.954235
143,21.824739
144,21.864584
145,21.794855
146,21.984116
147,22.083727
148,21.914389
149,21.8347
150,21.585672
151,21.545828
152,21.615557
153,21.794855
154,21.615557
155,21.715166
156,21.396411999999998
157,21.37649
158,21.426296
159,21.346607000000002
160,21.336647
161,21.456181
162,21.266918
163,21.446218
164,21.466139000000002
165,21.346607000000002
166,21.266918
167,21.266918
168,21.296801000000002
169,21.366529
170,21.356569
171,21.386452
172,21.306763
173,21.157347
174,21.207152999999998
175,21.117501999999998
176,21.27688
177,21.256957999999997
178,21.117501999999998
179,21.097579999999997
180,20.978046
181,21.147385
182,21.187231
183,21.137424
184,21.266918
185,21.446218
186,21.326685
187,21.097579999999997
188,21.137424
189,20.948164000000002
190,20.888397
191,20.82863
