,Adj Close
0,18.139872
1,18.139872
2,18.139872
3,18.139872
4,18.139872
5,18.139872
6,18.139872
7,18.139872
8,18.139872
9,18.139872
10,18.139872
11,18.064131
12,18.064131
13,18.064131
14,18.064131
15,18.064131
16,18.064131
17,18.139872
18,18.139872
19,18.139872
20,18.139872
21,18.139872
22,18.139872
23,18.139872
24,18.139872
25,18.139872
26,18.139872
27,18.139872
28,18.139872
29,16.718788
30,16.718788
31,16.718788
32,16.718788
33,16.718788
34,16.718788
35,16.975361
36,16.975361
37,16.975361
38,16.975361
39,16.975361
40,16.975361
41,16.975361
42,16.975361
43,16.975361
44,16.975361
45,16.975361
46,16.975361
47,16.975361
48,16.975361
49,16.975361
50,16.975361
51,16.975361
52,16.975361
53,16.975361
54,17.60022
55,17.60022
56,17.60022
57,17.60022
58,17.60022
59,17.60022
60,17.60022
61,17.60022
62,17.193113
63,17.713829
64,17.713829
65,17.718563
66,17.718563
67,17.718563
68,17.718563
69,17.718563
70,17.718563
71,17.718563
72,17.718563
73,17.718563
74,17.718563
75,17.718563
76,17.718563
77,17.718563
78,17.718563
79,17.718563
80,17.718563
81,17.718563
82,17.718563
83,17.718563
84,17.718563
85,17.718563
86,17.718563
87,17.718563
88,17.718563
89,17.718563
90,17.718563
91,17.718563
92,17.718563
93,17.718563
94,17.718563
95,17.718563
96,17.718563
97,17.718563
98,17.718563
99,17.718563
100,17.718563
101,17.718563
102,17.718563
103,17.718563
104,17.718563
105,17.718563
106,17.903183
107,17.903183
108,17.903183
109,17.903183
110,17.903183
111,17.903183
112,17.903183
113,17.903183
114,17.903183
115,17.903183
116,17.713829
117,17.713829
118,17.713829
119,17.713829
120,17.713829
121,17.713829
122,17.713829
123,17.713829
124,17.713829
125,17.713829
126,17.713829
127,17.713829
128,17.713829
129,17.713829
130,17.713829
131,17.713829
132,17.713829
133,17.713829
134,17.713829
135,17.713829
136,17.713829
137,18.139872
138,18.139872
139,18.139872
140,18.139872
141,18.139872
142,18.139872
143,18.139872
144,18.139872
145,18.139872
146,18.139872
147,18.139872
148,18.139872
149,18.244015
150,18.244015
151,18.244015
152,18.52804
153,18.357623999999998
154,18.357623999999998
155,18.357623999999998
156,18.357623999999998
157,18.37656
158,18.357623999999998
159,18.357623999999998
160,18.357623999999998
161,18.357623999999998
162,18.357623999999998
163,18.357623999999998
164,18.357623999999998
165,18.357623999999998
166,18.357623999999998
167,18.357623999999998
168,18.357623999999998
169,18.357623999999998
170,18.357623999999998
171,18.357623999999998
172,18.357623999999998
173,18.357623999999998
174,18.357623999999998
175,18.357623999999998
176,18.357623999999998
177,18.357623999999998
178,18.357623999999998
179,18.357623999999998
180,18.215611
181,18.215611
182,18.215611
183,18.215611
184,18.215611
185,18.215611
186,18.215611
187,18.215611
188,18.215611
189,18.215611
190,18.215611
191,18.215611
192,18.215611
193,18.215611
194,18.215611
195,18.215611
196,18.215611
197,18.215611
198,18.215611
199,18.215611
200,18.215611
201,18.215611
202,18.215611
203,18.215611
204,18.215611
205,18.215611
206,18.215611
207,18.215611
208,18.215611
209,18.215611
210,18.215611
211,18.215611
212,18.215611
213,17.855844
214,17.855844
215,17.942944
216,17.942944
217,18.035725
218,18.035725
219,18.035725
220,18.035725
221,18.187206
222,18.187206
223,18.111467
224,18.111467
225,18.111467
226,18.158807999999997
227,18.158807999999997
228,18.158807999999997
229,18.158807999999997
230,18.158807999999997
231,18.158807999999997
232,18.158807999999997
233,18.158807999999997
234,18.158807999999997
235,18.158807999999997
236,18.158807999999997
237,18.461769
238,18.461769
239,18.461769
240,18.461769
241,18.461769
242,18.442833
243,18.442833
244,18.442833
245,18.52804
246,18.52804
247,18.52804
248,18.52804
249,18.461769
250,18.516844
251,18.516844
252,18.516844
253,18.516844
254,18.516844
255,18.516844
256,18.516844
257,18.516844
258,18.555777
259,18.555777
260,18.555777
261,18.555777
262,18.555777
263,18.555777
264,18.555777
265,18.555777
266,18.555777
267,18.555777
268,18.555777
269,18.555777
270,18.555777
271,18.611801
272,18.611801
273,18.611801
274,18.611801
275,18.611801
276,18.611801
277,18.611801
278,18.611801
279,18.790323
280,18.790323
281,18.790323
282,18.790323
283,18.877682
284,18.877682
285,18.877682
286,18.877682
287,18.877682
288,18.877682
289,18.877682
290,18.877682
291,18.877682
292,18.877682
293,18.877682
294,18.877682
295,18.877682
296,18.877682
297,18.877682
298,18.877682
299,18.877682
300,18.877682
301,18.877682
302,18.877682
303,18.877682
304,18.877682
305,18.877682
306,18.877682
307,18.877682
308,18.877682
309,18.877682
310,18.877682
311,18.877682
312,18.877682
313,18.877682
314,19.122677
315,19.122677
316,19.096088
317,19.096088
318,19.096088
319,19.096088
320,19.096088
321,19.086594
322,19.086594
323,19.134071
324,19.134071
325,19.134071
326,19.134071
327,19.143568
328,19.077097
329,19.200542000000002
330,19.200542000000002
331,19.200542000000002
332,19.200542000000002
333,19.200542000000002
334,19.409451
335,19.409451
336,19.409451
337,19.409451
338,19.409451
339,19.409451
340,19.409451
341,19.447432
342,19.475922
343,19.475922
344,19.475922
345,19.580376
346,19.580376
347,19.475922
348,19.523398999999998
349,19.523398999999998
350,19.523398999999998
351,19.523398999999998
352,19.523398999999998
353,19.63735
354,19.63735
355,19.63735
356,19.63735
357,19.63735
358,19.63735
359,19.63735
360,19.63735
361,19.63735
362,19.63735
363,19.63735
364,19.63735
365,19.63735
366,19.63735
367,19.513903
368,19.846256
369,19.846256
370,19.846256
371,19.846256
372,19.846256
373,19.846256
374,19.846256
375,19.846256
376,19.846256
377,19.846256
378,19.808275
379,19.808275
380,19.808275
381,19.808275
382,19.808275
383,19.808275
384,19.869995
385,19.869995
386,19.869995
387,19.869995
388,19.903230999999998
389,19.99819
390,19.99819
391,19.99819
392,19.99819
393,19.99819
394,19.99819
395,19.99819
396,19.99819
397,19.953561999999998
398,19.953561999999998
399,19.953561999999998
400,19.953561999999998
401,19.953561999999998
402,20.064659
403,20.064659
404,20.064659
405,19.884241
406,19.884241
407,19.884241
408,19.884241
409,19.884241
410,19.941216
411,19.941216
412,19.941216
413,19.941216
414,20.643906
415,20.643906
416,20.643906
417,20.643906
418,20.643906
419,20.121635
420,20.121635
421,20.121635
422,20.121635
423,19.960207
424,19.960207
425,19.960207
426,19.960207
427,19.960207
428,19.960207
429,19.960207
430,19.960207
431,20.106443
432,20.153923000000002
433,20.153923000000002
434,20.153923000000002
435,20.153923000000002
436,20.153923000000002
437,20.113089000000002
438,20.113089000000002
439,20.113089000000002
440,20.113089000000002
441,20.113089000000002
442,20.330544
443,20.292561
444,20.330544
445,20.359032
446,20.371376
447,20.371376
448,20.368528
449,20.368528
450,20.368528
451,20.453991000000002
452,20.56794
453,20.423603
454,20.423603
455,20.423603
456,20.423603
457,20.423603
458,20.423603
459,20.423603
460,20.423603
461,20.423603
462,20.423603
463,20.423603
464,20.423603
465,20.423603
466,20.423603
467,20.423603
468,20.423603
469,20.423603
470,20.423603
471,20.423603
472,20.423603
473,20.423603
474,20.423603
475,20.463484
476,20.463484
477,20.463484
478,20.463484
479,20.463484
480,20.463484
481,20.463484
482,20.463484
483,20.463484
484,20.463484
485,20.463484
486,20.463484
487,20.700879999999998
488,20.700879999999998
489,20.700879999999998
490,20.700879999999998
491,20.773048
492,20.773048
493,20.738863000000002
494,20.738863000000002
495,20.738863000000002
496,20.738863000000002
497,20.795837
498,20.795837
499,20.795837
500,20.795837
501,20.795837
502,20.87591
503,20.87591
504,20.87591
505,20.87591
506,21.085625
507,21.076092000000003
508,21.076092000000003
509,21.200012
510,21.200012
511,21.200012
512,21.200012
513,21.200012
514,21.200012
515,21.200012
516,21.200012
517,21.405910000000002
518,21.533646
519,21.502188
520,21.51458
521,21.552711
522,21.506002
523,21.390659
524,21.400192
525,21.390659
526,21.180946
527,21.066558999999998
528,20.847315
529,21.893015
530,20.71386
531,20.656666
532,20.866379000000002
533,20.782494
