,Adj Close
0,36.155196999999994
1,35.573570000000004
2,35.611092
3,35.582951
4,35.44223
5,35.329659
6,35.217079
7,35.36718
8,34.963791
9,34.888737
10,34.982563
11,34.69173
12,34.494728
13,34.804314
14,34.794926000000004
15,34.748028000000005
16,34.851212
17,34.851212
18,34.991932
19,35.132656
20,35.198318
21,34.794926000000004
22,34.991932
23,35.151409
24,35.151409
25,34.926266
26,34.663585999999995
27,34.607304
28,34.588539000000004
29,34.588539000000004
30,34.626068
31,34.813686
32,34.973167
33,34.794926000000004
34,35.00132
35,34.963791
36,34.916882
37,34.907505
38,35.179562
39,35.237724
40,35.42347
41,35.372814
42,35.629856
43,35.545421999999995
44,35.611092
45,35.339034999999996
46,35.36718
47,35.43285
48,35.488201000000004
49,35.444111
50,35.27993
51,35.536045
52,35.60358
53,35.676765
54,35.976963
55,36.042633
56,35.939434000000006
57,35.097939000000004
58,35.44223
59,35.648617
60,35.817478
61,35.99572
62,35.662684999999996
63,35.536045
64,35.567944
65,35.521972999999996
66,35.344673
67,35.44223
68,35.639233000000004
69,35.43285
70,35.565125
71,35.582951
72,35.5079
73,35.836242999999996
74,35.963833
75,35.826865999999995
76,35.662684999999996
77,35.989159
78,35.778076
79,36.164584999999995
80,36.18335
81,36.211487
82,36.044509999999995
83,36.145817
84,35.967579
85,35.892528999999996
86,35.573570000000004
87,35.808098
88,35.761196000000005
89,35.573570000000004
90,35.958202
91,35.720848
92,35.714287
93,35.647682
94,35.536045
95,35.43285
96,35.501331
97,35.855015
98,35.385944
99,35.587643
100,35.753693
101,36.108299
102,35.984463
103,35.742424
104,35.826865999999995
105,36.230251
106,36.230251
107,36.370968
108,36.203049
109,36.342831
110,36.483546999999994
111,35.836242999999996
112,35.928181
113,35.714287
114,35.751812
115,35.939434000000006
116,35.845619
117,36.276218
118,36.042633
119,36.033253
120,36.605503000000006
121,35.676765
122,35.320274
123,35.864388
124,35.872828999999996
125,36.042633
126,35.98806
127,35.654053000000005
128,35.931606
129,35.837521
130,35.451763
131,35.766014
132,36.176239
133,36.053921
134,36.053921
135,35.828117
136,35.98806
137,36.159294
138,35.978653
139,36.053921
140,35.959835
141,35.88456
142,36.185646000000006
143,35.972065
144,35.964535
145,36.16494
146,35.978653
147,35.677574
148,35.922203
149,35.913727
150,35.978653
151,35.912785
152,36.007816
153,36.068031
154,36.119785
155,36.044514
156,36.036045
157,35.856331
158,35.846928000000005
159,36.232681
160,36.106606
161,36.148006
162,36.105667
163,36.232681
164,36.119785
165,36.016289
166,36.110374
167,35.928787
168,35.752846000000005
169,36.166824
170,36.085910999999996
171,36.317356
172,36.309834
173,36.552578000000004
174,35.931606
175,35.950417
176,35.809292
177,35.895855
178,35.963596
179,36.035103
180,36.056746999999994
181,35.985240999999995
182,36.249621999999995
183,36.232681
184,36.354988
185,36.345589000000004
186,36.035103
187,36.176239
188,36.242088
189,36.295722999999995
190,36.450672
191,35.874340000000004
192,36.034954
193,36.110541999999995
194,35.874340000000004
195,35.864891
196,35.798756
197,35.855442
198,35.709938
199,35.709938
200,35.931026
201,35.788368
202,36.119987
203,35.893234
204,36.101089
205,36.034954
206,35.965984000000006
207,35.919689
208,35.893234
209,35.619240000000005
210,35.619240000000005
211,35.433105
212,35.307460999999996
213,35.388702
214,35.439724
215,35.543648
216,35.660812
217,35.742065000000004
218,35.723167
219,35.439724
220,35.413269
221,35.571999
222,35.665539
223,35.746788
224,35.617352000000004
225,36.053847999999995
226,35.883784999999996
227,35.931026
228,35.893234
229,36.082190999999995
230,35.906459999999996
231,36.128494
232,36.110541999999995
233,35.931026
234,36.176674
235,36.091644
236,36.252258000000005
237,36.346745
238,36.307056
239,36.403434999999995
240,36.582939
241,36.393986
242,36.365643
243,35.949921
244,36.082190999999995
245,36.186122999999995
246,36.487522
247,36.743557
248,36.584255
249,36.427788
250,36.489422
251,36.612697999999995
252,36.612697999999995
253,36.641144
254,36.584255
255,36.536839
256,36.432528999999995
257,36.427788
258,36.460029999999996
259,36.442005
260,36.546321999999996
261,36.688553000000006
262,36.773903000000004
263,36.424938
264,36.446758
265,36.650627
266,36.404076
267,36.723648
268,36.944595
269,36.925625
270,36.830795
271,36.681919
272,36.507439
273,36.442005
274,36.698048
275,36.661057
276,36.536839
277,36.682869000000004
278,36.669585999999995
279,36.830795
280,36.829857000000004
281,36.783390000000004
282,37.029938
283,36.868728999999995
284,36.935112
285,36.840282
286,36.764427000000005
287,36.909508
288,36.963561999999996
289,36.734077
290,36.905716
291,36.807095000000004
292,36.717009999999995
293,36.822272999999996
294,36.840282
295,36.830795
296,36.665797999999995
297,36.673389
298,36.650627
299,36.773903000000004
300,36.714161
301,36.660118
302,36.832695
303,36.975891
304,37.105796999999995
305,36.802353000000004
306,36.753994
307,36.773903000000004
308,36.754936
309,36.878208
310,36.802353000000004
311,36.668648
312,36.840282
313,36.761578
314,36.906658
315,37.093697
316,36.807926
317,36.960777
318,36.979766999999995
319,36.856346
